clouds,datetime,dewpt,dhi,dni,ghi,max_dhi,max_dni,max_ghi,max_temp,max_temp_ts,max_uv,max_wind_dir,max_wind_spd,max_wind_spd_ts,min_temp,min_temp_ts,precip,precip_gpm,pres,revision_status,rh,slp,snow,snow_depth,solar_rad,t_dhi,t_dni,t_ghi,t_solar_rad,temp,ts,wind_dir,wind_gust_spd,wind_spd
74,2023-05-03,5.7,53,423,336,124,938,1006,17.8,1683151200,4.7,237,8.5,1683158400,9.4,1683115200,0.0,0.0,979,final,63.5,1011,0,,207,1266,10156,8062,4979,12.9,1683097200,237,10.4,3.1
91,2023-05-04,8.3,53,424,337,124,938,1008,16.1,1683237600,5.0,203,7.1,1683248400,8.3,1683208800,24.8,24.8,980,final,77.9,1013,0,,128,1269,10170,8087,3083,12.2,1683183600,203,8.8,2.8
77,2023-05-05,8.7,53,424,338,124,938,1009,17.8,1683331200,6.9,224,6.9,1683338400,10.6,1683288000,0.5,0.5,984,final,74.4,1017,0,,260,1273,10185,8112,6240,13.5,1683270000,224,8.4,2.8
66,2023-05-06,7.6,53,425,339,124,938,1010,20.0,1683406800,3.9,220,8.5,1683421200,9.4,1683374400,0.0,0.0,985,final,66.8,1017,0,,193,1276,10202,8137,4630,14.1,1683356400,220,10.4,2.5
44,2023-05-07,8.4,53,426,340,124,938,1011,21.1,1683496800,6.5,219,7.4,1683504000,10.0,1683464400,0.0,0.0,985,final,66.0,1017,0,,309,1280,10221,8161,7427,15.2,1683442800,219,9.8,2.4
24,2023-05-08,9.9,53,427,341,124,938,1013,22.8,1683583200,10.5,236,7.6,1683586800,11.1,1683543600,0.0,0.0,983,final,66.8,1015,0,,338,1283,10241,8184,8109,16.4,1683529200,236,10.4,2.7
77,2023-05-09,9.6,54,428,342,124,938,1014,20.6,1683673200,6.5,249,7.9,1683691200,11.7,1683630000,0.0,0.0,982,final,71.6,1014,0,,286,1286,10262,8207,6862,15.0,1683615600,249,10.8,3.0
92,2023-05-10,8.6,54,428,343,124,937,1015,18.3,1683759600,3.9,237,6.5,1683763200,10.6,1683705600,0.0,0.0,983,final,69.8,1015,0,,179,1289,10282,8229,4308,14.3,1683702000,237,10.0,3.2
60,2023-05-11,10.1,54,429,344,124,937,1016,21.7,1683846000,10.5,248,6.7,1683853200,12.2,1683802800,0.0,0.0,982,final,72.3,1014,0,,341,1292,10302,8251,8192,15.5,1683788400,248,9.2,2.6
26,2023-05-12,11.3,54,430,345,124,937,1017,26.1,1683932400,10.9,259,7.1,1683932400,11.7,1683889200,0.0,0.0,981,final,71.1,1013,0,,345,1294,10322,8273,8270,17.1,1683874800,259,9.2,2.3
